VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,CBT Reset Lock,NB_LAST_BACKUP,DataProtection,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
PRD-APP-023,poweredOn,False,False,Hard disk 1,2000,6000C29e746b302f7ebbf6dfed84acc9,[prod-vmfs-03] PRD-APP-023/PRD-APP-023.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-APP-023/PRD-APP-023.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1022,423f07f891d63f78e3e9de99f10c718b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-023,poweredOn,False,False,Hard disk 2,2001,6000C29846ef7aaad2376d229565bc2f,[prod-vmfs-05] PRD-APP-023/PRD-APP-023_1.vmdk,256000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-05] PRD-APP-023/PRD-APP-023_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1022,423f07f891d63f78e3e9de99f10c718b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-023,poweredOn,False,False,Hard disk 3,2002,6000C29f0d0de1364404fe9a32fe1dea,[prod-vmfs-03] PRD-APP-023/PRD-APP-023_2.vmdk,204800,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-APP-023/PRD-APP-023_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1022,423f07f891d63f78e3e9de99f10c718b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-024,poweredOff,False,False,Hard disk 1,2000,6000C29244b6cc9e890459d78c69e2e8,[prod-vmfs-03] PRD-FS-024/PRD-FS-024.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-FS-024/PRD-FS-024.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),,vm-1023,42506e5ab758588dab73295b344a54b8,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-024,poweredOff,False,False,Hard disk 2,2001,6000C296afcd2960be36c36decfdceed,[prod-vmfs-03] PRD-FS-024/PRD-FS-024_1.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-FS-024/PRD-FS-024_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),,vm-1023,42506e5ab758588dab73295b344a54b8,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-024,poweredOff,False,False,Hard disk 3,2002,6000C290910a8ebfa9093889e42cfe33,[prod-vmfs-03] PRD-FS-024/PRD-FS-024_2.vmdk,1024000,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-FS-024/PRD-FS-024_2.vmdk,,,2,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),,vm-1023,42506e5ab758588dab73295b344a54b8,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-025,poweredOn,False,False,Hard disk 1,2000,6000C29fce4307c42bfddbf938498d35,[prod-vmfs-03] PRD-WEB-025/PRD-WEB-025.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-WEB-025/PRD-WEB-025.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1024,4219985fff002d4d902059e4ff9ab5c2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-025,poweredOn,False,False,Hard disk 2,2001,6000C2909dc59ddb8aad970f34010fe9,[prod-vmfs-03] PRD-WEB-025/PRD-WEB-025_1.vmdk,256000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-WEB-025/PRD-WEB-025_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1024,4219985fff002d4d902059e4ff9ab5c2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-026,poweredOn,False,False,Hard disk 1,2000,6000C29762fefcaed97eb35599870266,[prod-vmfs-03] PRD-APP-026/PRD-APP-026.vmdk,102400,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-APP-026/PRD-APP-026.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1025,42b41b318b10550cd5704f32702cdd20,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-026,poweredOn,False,False,Hard disk 2,2001,6000C29614fdc3a7d8e77ca219b1a043,[prod-vmfs-02] PRD-APP-026/PRD-APP-026_1.vmdk,204800,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-02] PRD-APP-026/PRD-APP-026_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1025,42b41b318b10550cd5704f32702cdd20,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-026,poweredOn,False,False,Hard disk 3,2002,6000C29ebd39e09d267faa8371497c71,[prod-vmfs-03] PRD-APP-026/PRD-APP-026_2.vmdk,204800,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-APP-026/PRD-APP-026_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1025,42b41b318b10550cd5704f32702cdd20,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-027,poweredOn,False,False,Hard disk 1,2000,6000C29260ae9b09aeeb5608b2ed003d,[prod-vmfs-04] PRD-APP-027/PRD-APP-027.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-04] PRD-APP-027/PRD-APP-027.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1026,421d8cbb43b409ef2260e70fe0ccedc5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-028,poweredOn,False,False,Hard disk 1,2000,6000C297b963c2fc6fb0d2977daf638b,[prod-vmfs-03] PRD-WEB-028/PRD-WEB-028.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-WEB-028/PRD-WEB-028.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1027,4281627c439472e6da587e8aa25d6b29,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-028,poweredOn,False,False,Hard disk 2,2001,6000C2954142d00e6ff6fa9a16e6e8fc,[prod-vmfs-03] PRD-WEB-028/PRD-WEB-028_1.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-WEB-028/PRD-WEB-028_1.vmdk,,,1,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1027,4281627c439472e6da587e8aa25d6b29,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-029,poweredOn,False,False,Hard disk 1,2000,6000C29273fe6a934151344eee9836b7,[prod-vmfs-02] PRD-FS-029/PRD-FS-029.vmdk,81920,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-02] PRD-FS-029/PRD-FS-029.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1028,42711c21bdc14f1f295d6fbf430f801d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-029,poweredOn,False,False,Hard disk 2,2001,6000C29d474ca8796f96bbffdbc6ac37,[prod-vmfs-02] PRD-FS-029/PRD-FS-029_1.vmdk,51200,False,independent_persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-02] PRD-FS-029/PRD-FS-029_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1028,42711c21bdc14f1f295d6fbf430f801d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-030,poweredOn,False,False,Hard disk 1,2000,6000C29419fc9448c5d899df113ff40f,[prod-vmfs-01] PRD-APP-030/PRD-APP-030.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-APP-030/PRD-APP-030.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1029,428d7248951f58d05e84f058d5a804eb,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-030,poweredOn,False,False,Hard disk 2,2001,6000C29c1fc775eb88b12a442dc149dd,[prod-vmfs-01] PRD-APP-030/PRD-APP-030_1.vmdk,256000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-APP-030/PRD-APP-030_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1029,428d7248951f58d05e84f058d5a804eb,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-031,poweredOn,False,False,Hard disk 1,2000,6000C29d3deed56a21ddd27ed8b6a802,[prod-vmfs-05] PRD-SQL-031/PRD-SQL-031.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-SQL-031/PRD-SQL-031.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 22.04.4 LTS,vm-1030,428f5486c7b5b2bc5a8aaeca1a50aec3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-032,poweredOn,False,False,Hard disk 1,2000,6000C296b9ea88738a9db5938ce17e35,[prod-vmfs-04] PRD-APP-032/PRD-APP-032.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-04] PRD-APP-032/PRD-APP-032.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1031,42c84a7b550a1b46ecab3301bc8f7d29,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-033,poweredOn,False,False,Hard disk 1,2000,6000C29661f041d06993e611e7775ef5,[prod-vmfs-03] PRD-WEB-033/PRD-WEB-033.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-WEB-033/PRD-WEB-033.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1032,4238f16a787f2425dbccc47709e9db0a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-033,poweredOn,False,False,Hard disk 2,2001,6000C2937cba8dea50860861061cba48,[prod-vmfs-03] PRD-WEB-033/PRD-WEB-033_1.vmdk,512000,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-WEB-033/PRD-WEB-033_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1032,4238f16a787f2425dbccc47709e9db0a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-034,poweredOn,False,False,Hard disk 1,2000,6000C29f6a71dec52162d1b7769ac892,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1033,42c5f8bcf7860b5011c58ef0dd463c09,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-034,poweredOn,False,False,Hard disk 2,2001,6000C29ae5a456d82541f181f29e225b,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034_1.vmdk,512000,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1033,42c5f8bcf7860b5011c58ef0dd463c09,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-WEB-034,poweredOn,False,False,Hard disk 3,2002,6000C2950d993ab95fc0ccce4ba08508,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034_2.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-WEB-034/PRD-WEB-034_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod02.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1033,42c5f8bcf7860b5011c58ef0dd463c09,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-035,poweredOn,False,False,Hard disk 1,2000,6000C2980651a8970f54c086450511e1,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1034,4209cb3943f59a85fbc9f87af668a617,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-035,poweredOn,False,False,Hard disk 2,2001,6000C297062e07785f0b5135856638c8,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035_1.vmdk,256000,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1034,4209cb3943f59a85fbc9f87af668a617,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-035,poweredOn,False,False,Hard disk 3,2002,6000C29575d5a1159ce8b890cc6b3a6e,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035_2.vmdk,256000,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[prod-vmfs-03] PRD-SVC-035/PRD-SVC-035_2.vmdk,,,2,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1034,4209cb3943f59a85fbc9f87af668a617,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SQL-036,poweredOn,False,False,Hard disk 1,2000,6000C294a29cc64fb8f89cbabb404bc8,[prod-vmfs-04] PRD-SQL-036/PRD-SQL-036.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-04] PRD-SQL-036/PRD-SQL-036.vmdk,,,0,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod04.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1035,420b5cea41357e8c30a900ad939b462d,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-SVC-037,poweredOn,False,False,Hard disk 1,2000,6000C29f41515f1e9174b1368c0bdc3f,[prod-vmfs-02] PRD-SVC-037/PRD-SVC-037.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 1,0:0,0,noSharing,[prod-vmfs-02] PRD-SVC-037/PRD-SVC-037.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1036,42aa0b7bf2e9702d11e9cdaa6e6981a3,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-038,poweredOn,False,False,Hard disk 1,2000,6000C2988efe59c393b91ea14211c052,[prod-vmfs-05] PRD-APP-038/PRD-APP-038.vmdk,61440,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-APP-038/PRD-APP-038.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 22.04.4 LTS,vm-1037,424bb00fb27c40266703b6365380b904,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-038,poweredOn,False,False,Hard disk 2,2001,6000C29a54a2315dbdfb0259d07b3c55,[prod-vmfs-01] PRD-APP-038/PRD-APP-038_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-APP-038/PRD-APP-038_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Ubuntu Linux (64-bit),Ubuntu 22.04.4 LTS,vm-1037,424bb00fb27c40266703b6365380b904,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-039,poweredOn,False,False,Hard disk 1,2000,6000C292d2f62f9d1b435fdc41f4d834,[prod-vmfs-01] PRD-FS-039/PRD-FS-039.vmdk,81920,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-FS-039/PRD-FS-039.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1038,42001a9ad56f03508c459ce267f48ad5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-039,poweredOn,False,False,Hard disk 2,2001,6000C29e380d4643c891e9bcd83060dc,[prod-vmfs-01] PRD-FS-039/PRD-FS-039_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-FS-039/PRD-FS-039_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1038,42001a9ad56f03508c459ce267f48ad5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-FS-039,poweredOn,False,False,Hard disk 3,2002,6000C29e273beecbe7b986cb76df7b9a,[prod-vmfs-01] PRD-FS-039/PRD-FS-039_2.vmdk,204800,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[prod-vmfs-01] PRD-FS-039/PRD-FS-039_2.vmdk,,,2,Owner: app-team,,,,DC-East,Prod-Cluster,esx-prod06.corp.example,Prod,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1038,42001a9ad56f03508c459ce267f48ad5,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-CTX-040,poweredOn,False,False,Hard disk 1,2000,6000C29f5572fd4107d51b96fa75b5fc,[prod-vmfs-03] PRD-CTX-040/PRD-CTX-040.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-03] PRD-CTX-040/PRD-CTX-040.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod05.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1039,42cb323e7922bac282dc4c8e36b5229a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-CTX-040,poweredOn,False,False,Hard disk 2,2001,6000C29e7c8c92673c55ad3a4ed992e0,[prod-vmfs-03] PRD-CTX-040/PRD-CTX-040_1.vmdk,1024000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-03] PRD-CTX-040/PRD-CTX-040_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod05.corp.example,Prod,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 R2 Standard,vm-1039,42cb323e7922bac282dc4c8e36b5229a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-041,poweredOn,False,False,Hard disk 1,2000,6000C29e17a1f56ee5865a547e1e35dd,[prod-vmfs-05] PRD-APP-041/PRD-APP-041.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[prod-vmfs-05] PRD-APP-041/PRD-APP-041.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1040,423c2059c04a96c4f3b63fe1d1843324,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-041,poweredOn,False,False,Hard disk 2,2001,6000C292a5e158aab287b9a1cedf8af6,[prod-vmfs-01] PRD-APP-041/PRD-APP-041_1.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[prod-vmfs-01] PRD-APP-041/PRD-APP-041_1.vmdk,,,1,,,,,DC-East,Prod-Cluster,esx-prod03.corp.example,Prod,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1040,423c2059c04a96c4f3b63fe1d1843324,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
PRD-APP-042,poweredOn,False,False,Hard disk 1,2000,6000C29d640fac70e5a5788e2b80d1ed,[prod-vmfs-01] PRD-APP-042/PRD-APP-042.vmdk,81920,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[prod-vmfs-01] PRD-APP-042/PRD-APP-042.vmdk,,,0,,,,,DC-East,Prod-Cluster,esx-prod01.corp.example,Prod,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1041,42e2d9de6a18ce4c7496276412a4def0,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
